datetime_beginning_ept,load_area,mw,year,black_friday
2019-11-20 18:00:00,AEPIMP,3227.385,2019,2019-11-29
2019-11-20 18:00:00,AEPKPT,717.701,2019,2019-11-29
2019-11-20 18:00:00,AEPOPT,6893.031,2019,2019-11-29
2019-11-20 18:00:00,AP,6342.768,2019,2019-11-29
2019-11-20 18:00:00,BC,3832.942,2019,2019-11-29
2019-11-20 18:00:00,CE,11858.643,2019,2019-11-29
2019-11-20 18:00:00,DAY,2124.0,2019,2019-11-29
2019-11-20 18:00:00,DEOK,3177.453,2019,2019-11-29
2019-11-20 18:00:00,DOM,12410.13,2019,2019-11-29
2019-11-20 18:00:00,DPLCO,2252.542,2019,2019-11-29
2019-11-20 18:00:00,DUQ,1647.241,2019,2019-11-29
2019-11-20 18:00:00,EASTON,31.371,2019,2019-11-29
2019-11-20 18:00:00,EKPC,1553.816,2019,2019-11-29
2019-11-20 18:00:00,JC,2864.834,2019,2019-11-29
2019-11-20 18:00:00,ME,2032.029,2019,2019-11-29
2019-11-20 18:00:00,OE,7589.256,2019,2019-11-29
2019-11-20 18:00:00,OVEC,55.0,2019,2019-11-29
2019-11-20 18:00:00,PAPWR,613.649,2019,2019-11-29
2019-11-20 18:00:00,PE,4936.219,2019,2019-11-29
2019-11-20 18:00:00,PEPCO,3148.545,2019,2019-11-29
2019-11-20 18:00:00,PLCO,5206.196,2019,2019-11-29
2019-11-20 18:00:00,PN,2327.115,2019,2019-11-29
2019-11-20 18:00:00,PS,5373.755,2019,2019-11-29
2019-11-20 18:00:00,RECO,179.536,2019,2019-11-29
2019-11-20 18:00:00,SMECO,460.271,2019,2019-11-29
2019-11-20 18:00:00,UGI,145.618,2019,2019-11-29
2019-11-20 18:00:00,VMEU,85.443,2019,2019-11-29
2019-11-20 18:00:00,RTO,97209.571,2019,2019-11-29
2019-11-20 19:00:00,AECO,1138.883,2019,2019-11-29
2019-11-20 19:00:00,AEPAPT,4993.399,2019,2019-11-29
2019-11-20 19:00:00,AEPIMP,3185.477,2019,2019-11-29
2019-11-20 19:00:00,AEPKPT,718.256,2019,2019-11-29
2019-11-20 19:00:00,AEPOPT,6823.622,2019,2019-11-29
2019-11-20 19:00:00,AP,6316.909,2019,2019-11-29
2019-11-20 19:00:00,BC,3796.803,2019,2019-11-29
2019-11-20 19:00:00,CE,11701.57,2019,2019-11-29
2019-11-20 19:00:00,DAY,2099.0,2019,2019-11-29
2019-11-20 19:00:00,DEOK,3128.657,2019,2019-11-29
2019-11-20 19:00:00,DOM,12460.763,2019,2019-11-29
2019-11-20 19:00:00,DPLCO,2238.124,2019,2019-11-29
2019-11-20 19:00:00,DUQ,1619.287,2019,2019-11-29
2019-11-20 19:00:00,EASTON,30.862,2019,2019-11-29
2019-11-20 19:00:00,EKPC,1577.049,2019,2019-11-29
2019-11-20 19:00:00,JC,2788.951,2019,2019-11-29
2019-11-20 19:00:00,ME,2019.352,2019,2019-11-29
2019-11-20 19:00:00,OE,7433.047,2019,2019-11-29
2019-11-20 19:00:00,OVEC,56.0,2019,2019-11-29
2019-11-20 19:00:00,PAPWR,633.163,2019,2019-11-29
2019-11-20 19:00:00,PE,4838.722,2019,2019-11-29
2019-11-20 19:00:00,PEPCO,3058.263,2019,2019-11-29
2019-11-20 19:00:00,PLCO,5137.06,2019,2019-11-29
2019-11-20 19:00:00,PN,2294.547,2019,2019-11-29
2019-11-20 19:00:00,PS,5290.741,2019,2019-11-29
2019-11-20 19:00:00,RECO,174.37,2019,2019-11-29
2019-11-20 19:00:00,SMECO,460.33,2019,2019-11-29
2019-11-20 19:00:00,UGI,143.792,2019,2019-11-29
2019-11-20 19:00:00,VMEU,84.376,2019,2019-11-29
2019-11-20 19:00:00,RTO,96241.375,2019,2019-11-29
2019-11-20 20:00:00,AECO,1109.755,2019,2019-11-29
2019-11-20 20:00:00,AEPAPT,4975.524,2019,2019-11-29
2019-11-20 20:00:00,AEPIMP,3162.236,2019,2019-11-29
2019-11-20 20:00:00,AEPKPT,725.081,2019,2019-11-29
2019-11-20 20:00:00,AEPOPT,6710.089,2019,2019-11-29
2019-11-20 20:00:00,AP,6243.695,2019,2019-11-29
2019-11-20 20:00:00,BC,3693.647,2019,2019-11-29
2019-11-20 20:00:00,CE,11528.653,2019,2019-11-29
2019-11-20 20:00:00,DAY,2056.0,2019,2019-11-29
2019-11-20 20:00:00,DEOK,3097.067,2019,2019-11-29
2019-11-20 20:00:00,DOM,12205.157,2019,2019-11-29
2019-11-20 20:00:00,DPLCO,2195.035,2019,2019-11-29
2019-11-20 20:00:00,DUQ,1589.093,2019,2019-11-29
2019-11-20 20:00:00,EASTON,30.339,2019,2019-11-29
2019-11-20 20:00:00,EKPC,1586.137,2019,2019-11-29
2019-11-20 20:00:00,JC,2719.26,2019,2019-11-29
2019-11-20 20:00:00,ME,1958.46,2019,2019-11-29
2019-11-20 20:00:00,OE,7349.246,2019,2019-11-29
2019-11-20 20:00:00,OVEC,51.0,2019,2019-11-29
2019-11-20 20:00:00,PAPWR,626.419,2019,2019-11-29
2019-11-20 20:00:00,PE,4728.58,2019,2019-11-29
2019-11-20 20:00:00,PEPCO,2971.795,2019,2019-11-29
2019-11-20 20:00:00,PLCO,5002.792,2019,2019-11-29
2019-11-20 20:00:00,PN,2228.462,2019,2019-11-29
2019-11-20 20:00:00,PS,5179.04,2019,2019-11-29
2019-11-20 20:00:00,RECO,168.413,2019,2019-11-29
2019-11-20 20:00:00,SMECO,451.57,2019,2019-11-29
2019-11-20 20:00:00,UGI,139.837,2019,2019-11-29
2019-11-20 20:00:00,VMEU,81.719,2019,2019-11-29
2019-11-20 20:00:00,RTO,94564.101,2019,2019-11-29
2019-11-20 21:00:00,AECO,1054.892,2019,2019-11-29
2019-11-20 21:00:00,AEPAPT,4881.671,2019,2019-11-29
2019-11-20 21:00:00,AEPIMP,3106.205,2019,2019-11-29
2019-11-20 21:00:00,AEPKPT,724.146,2019,2019-11-29
2019-11-20 21:00:00,AEPOPT,6644.743,2019,2019-11-29
2019-11-20 21:00:00,AP,6059.906,2019,2019-11-29
2019-11-20 21:00:00,BC,3538.014,2019,2019-11-29
2019-11-20 21:00:00,CE,11270.137,2019,2019-11-29
2019-11-20 21:00:00,DAY,1988.0,2019,2019-11-29
2019-11-20 21:00:00,DEOK,2997.573,2019,2019-11-29
2019-11-20 21:00:00,DOM,11884.687,2019,2019-11-29
2019-11-20 21:00:00,DPLCO,2107.812,2019,2019-11-29
2019-11-20 21:00:00,DUQ,1531.863,2019,2019-11-29
2019-11-20 21:00:00,EASTON,28.344,2019,2019-11-29
2019-11-20 21:00:00,EKPC,1570.734,2019,2019-11-29
2019-11-20 21:00:00,JC,2585.283,2019,2019-11-29
2019-11-20 21:00:00,ME,1882.935,2019,2019-11-29
2019-11-20 21:00:00,OE,7072.647,2019,2019-11-29
2019-11-20 21:00:00,OVEC,52.0,2019,2019-11-29
2019-11-20 21:00:00,PAPWR,594.376,2019,2019-11-29
2019-11-20 21:00:00,PE,4552.458,2019,2019-11-29
2019-11-20 21:00:00,PEPCO,2829.161,2019,2019-11-29
2019-11-20 21:00:00,PLCO,4764.622,2019,2019-11-29
2019-11-20 21:00:00,PN,2146.013,2019,2019-11-29
2019-11-20 21:00:00,PS,4965.06,2019,2019-11-29
2019-11-20 21:00:00,RECO,159.17,2019,2019-11-29
2019-11-20 21:00:00,SMECO,426.674,2019,2019-11-29
2019-11-20 21:00:00,UGI,131.409,2019,2019-11-29
2019-11-20 21:00:00,VMEU,78.307,2019,2019-11-29
2019-11-20 21:00:00,RTO,91628.842,2019,2019-11-29
2019-11-20 22:00:00,AECO,977.226,2019,2019-11-29
2019-11-20 22:00:00,AEPAPT,4723.099,2019,2019-11-29
2019-11-20 22:00:00,AEPIMP,2925.304,2019,2019-11-29
2019-11-20 22:00:00,AEPKPT,706.858,2019,2019-11-29
2019-11-20 22:00:00,AEPOPT,6301.417,2019,2019-11-29
2019-11-20 22:00:00,AP,5779.346,2019,2019-11-29
2019-11-20 22:00:00,BC,3298.116,2019,2019-11-29
2019-11-20 22:00:00,CE,10797.038,2019,2019-11-29
2019-11-20 22:00:00,DAY,1893.0,2019,2019-11-29
2019-11-20 22:00:00,DEOK,2823.739,2019,2019-11-29
2019-11-20 22:00:00,DOM,11236.345,2019,2019-11-29
2019-11-20 22:00:00,DPLCO,1965.377,2019,2019-11-29
2019-11-20 22:00:00,DUQ,1454.545,2019,2019-11-29
2019-11-20 22:00:00,EASTON,26.228,2019,2019-11-29
2019-11-20 22:00:00,EKPC,1475.048,2019,2019-11-29
2019-11-20 22:00:00,JC,2373.662,2019,2019-11-29
2019-11-20 22:00:00,ME,1763.05,2019,2019-11-29
2019-11-20 22:00:00,OE,6723.927,2019,2019-11-29
2019-11-20 22:00:00,OVEC,44.0,2019,2019-11-29
2019-11-20 22:00:00,PAPWR,565.712,2019,2019-11-29
2019-11-20 22:00:00,PE,4239.182,2019,2019-11-29
2019-11-20 22:00:00,PEPCO,2650.363,2019,2019-11-29
2019-11-20 22:00:00,PLCO,4458.396,2019,2019-11-29
2019-11-20 22:00:00,PN,2036.923,2019,2019-11-29
2019-11-20 22:00:00,PS,4661.133,2019,2019-11-29
2019-11-20 22:00:00,RECO,146.037,2019,2019-11-29
2019-11-20 22:00:00,SMECO,393.302,2019,2019-11-29
2019-11-20 22:00:00,UGI,120.85,2019,2019-11-29
2019-11-20 22:00:00,VMEU,72.834,2019,2019-11-29
2019-11-20 22:00:00,RTO,86632.057,2019,2019-11-29
2019-11-20 23:00:00,AECO,911.893,2019,2019-11-29
2019-11-20 23:00:00,AEPAPT,4545.328,2019,2019-11-29
2019-11-20 23:00:00,AEPIMP,2850.647,2019,2019-11-29
2019-11-20 23:00:00,AEPKPT,693.02,2019,2019-11-29
2019-11-20 23:00:00,AEPOPT,5964.118,2019,2019-11-29
2019-11-20 23:00:00,AP,5554.763,2019,2019-11-29
2019-11-20 23:00:00,BC,3089.793,2019,2019-11-29
2019-11-20 23:00:00,CE,10135.895,2019,2019-11-29
2019-11-20 23:00:00,DAY,1796.0,2019,2019-11-29
2019-11-20 23:00:00,DEOK,2684.851,2019,2019-11-29
2019-11-20 23:00:00,DOM,10786.276,2019,2019-11-29
2019-11-20 23:00:00,DPLCO,1855.708,2019,2019-11-29
2019-11-20 23:00:00,DUQ,1394.693,2019,2019-11-29
2019-11-20 23:00:00,EASTON,24.75,2019,2019-11-29
2019-11-20 23:00:00,EKPC,1417.445,2019,2019-11-29
2019-11-20 23:00:00,JC,2196.511,2019,2019-11-29
2019-11-20 23:00:00,ME,1661.442,2019,2019-11-29
2019-11-20 23:00:00,OE,6370.293,2019,2019-11-29
2019-11-20 23:00:00,OVEC,39.0,2019,2019-11-29
2019-11-20 23:00:00,PAPWR,553.586,2019,2019-11-29
2019-11-20 23:00:00,PE,3925.031,2019,2019-11-29
2019-11-20 23:00:00,PEPCO,2487.477,2019,2019-11-29
2019-11-20 23:00:00,PLCO,4288.292,2019,2019-11-29
2019-11-20 23:00:00,PN,1965.049,2019,2019-11-29
2019-11-20 23:00:00,PS,4363.877,2019,2019-11-29
2019-11-20 23:00:00,RECO,132.549,2019,2019-11-29
2019-11-20 23:00:00,SMECO,366.458,2019,2019-11-29
2019-11-20 23:00:00,UGI,108.635,2019,2019-11-29
2019-11-20 23:00:00,VMEU,68.259,2019,2019-11-29
2019-11-20 23:00:00,RTO,82231.639,2019,2019-11-29
2019-11-21 00:00:00,AECO,861.156,2019,2019-11-29
2019-11-21 00:00:00,AEPAPT,4468.65,2019,2019-11-29
2019-11-21 00:00:00,AEPIMP,2811.221,2019,2019-11-29
2019-11-21 00:00:00,AEPKPT,680.207,2019,2019-11-29
2019-11-21 00:00:00,AEPOPT,5778.247,2019,2019-11-29
2019-11-21 00:00:00,AP,5417.965,2019,2019-11-29
2019-11-21 00:00:00,BC,2958.303,2019,2019-11-29
2019-11-21 00:00:00,CE,9576.506,2019,2019-11-29
2019-11-21 00:00:00,DAY,1739.0,2019,2019-11-29
2019-11-21 00:00:00,DEOK,2589.022,2019,2019-11-29
2019-11-21 00:00:00,DOM,10526.433,2019,2019-11-29
2019-11-21 00:00:00,DPLCO,1788.844,2019,2019-11-29
2019-11-21 00:00:00,DUQ,1351.735,2019,2019-11-29
2019-11-21 00:00:00,EASTON,24.226,2019,2019-11-29
2019-11-21 00:00:00,EKPC,1374.028,2019,2019-11-29
2019-11-21 00:00:00,JC,2054.076,2019,2019-11-29
2019-11-21 00:00:00,ME,1609.237,2019,2019-11-29
2019-11-21 00:00:00,OE,6189.784,2019,2019-11-29
2019-11-21 00:00:00,OVEC,36.0,2019,2019-11-29
2019-11-21 00:00:00,PAPWR,541.729,2019,2019-11-29
2019-11-21 00:00:00,PE,3726.924,2019,2019-11-29
2019-11-21 00:00:00,PEPCO,2376.486,2019,2019-11-29
2019-11-21 00:00:00,PLCO,4140.671,2019,2019-11-29
2019-11-21 00:00:00,PN,1901.06,2019,2019-11-29
2019-11-21 00:00:00,PS,4128.42,2019,2019-11-29
2019-11-21 00:00:00,RECO,124.111,2019,2019-11-29
2019-11-21 00:00:00,SMECO,352.127,2019,2019-11-29
2019-11-21 00:00:00,UGI,101.834,2019,2019-11-29
2019-11-21 00:00:00,VMEU,64.841,2019,2019-11-29
2019-11-21 00:00:00,RTO,79292.843,2019,2019-11-29
2019-11-21 01:00:00,AECO,847.402,2019,2019-11-29
2019-11-21 01:00:00,AEPAPT,4476.523,2019,2019-11-29
2019-11-21 01:00:00,AEPIMP,2751.451,2019,2019-11-29
2019-11-21 01:00:00,AEPKPT,676.157,2019,2019-11-29
2019-11-21 01:00:00,AEPOPT,5697.704,2019,2019-11-29
2019-11-21 01:00:00,AP,5377.09,2019,2019-11-29
2019-11-21 01:00:00,BC,2897.254,2019,2019-11-29
2019-11-21 01:00:00,CE,9201.608,2019,2019-11-29
2019-11-21 01:00:00,DAY,1706.0,2019,2019-11-29
2019-11-21 01:00:00,DEOK,2525.353,2019,2019-11-29
2019-11-21 01:00:00,DOM,10471.727,2019,2019-11-29
2019-11-21 01:00:00,DPLCO,1761.934,2019,2019-11-29
2019-11-21 01:00:00,DUQ,1323.995,2019,2019-11-29
2019-11-21 01:00:00,EASTON,23.733,2019,2019-11-29
2019-11-21 01:00:00,EKPC,1341.466,2019,2019-11-29
2019-11-21 01:00:00,JC,1996.272,2019,2019-11-29
2019-11-21 01:00:00,ME,1575.196,2019,2019-11-29
2019-11-21 01:00:00,OE,6038.097,2019,2019-11-29
2019-11-21 01:00:00,OVEC,41.0,2019,2019-11-29
2019-11-21 01:00:00,PAPWR,533.808,2019,2019-11-29
2019-11-21 01:00:00,PE,3586.124,2019,2019-11-29
2019-11-21 01:00:00,PEPCO,2304.398,2019,2019-11-29
2019-11-21 01:00:00,PLCO,4017.183,2019,2019-11-29
2019-11-21 01:00:00,PN,1846.178,2019,2019-11-29
2019-11-21 01:00:00,PS,4001.499,2019,2019-11-29
2019-11-21 01:00:00,RECO,119.858,2019,2019-11-29
2019-11-21 01:00:00,SMECO,350.007,2019,2019-11-29
2019-11-21 01:00:00,UGI,99.315,2019,2019-11-29
2019-11-21 01:00:00,VMEU,63.759,2019,2019-11-29
2019-11-21 01:00:00,RTO,77652.091,2019,2019-11-29
2019-11-21 02:00:00,AECO,835.871,2019,2019-11-29
2019-11-21 02:00:00,AEPAPT,4502.901,2019,2019-11-29
2019-11-21 02:00:00,AEPIMP,2676.222,2019,2019-11-29
2019-11-21 02:00:00,AEPKPT,671.92,2019,2019-11-29
2019-11-21 02:00:00,AEPOPT,5696.534,2019,2019-11-29
2019-11-21 02:00:00,AP,5432.928,2019,2019-11-29
2019-11-21 02:00:00,BC,2888.121,2019,2019-11-29
2019-11-21 02:00:00,CE,8969.106,2019,2019-11-29
2019-11-21 02:00:00,DAY,1692.0,2019,2019-11-29
2019-11-21 02:00:00,DEOK,2497.981,2019,2019-11-29
2019-11-21 02:00:00,DOM,10540.256,2019,2019-11-29
2019-11-21 02:00:00,DPLCO,1765.824,2019,2019-11-29
2019-11-21 02:00:00,DUQ,1314.427,2019,2019-11-29
2019-11-21 02:00:00,EASTON,24.239,2019,2019-11-29
2019-11-21 02:00:00,EKPC,1347.881,2019,2019-11-29
2019-11-21 02:00:00,JC,2007.459,2019,2019-11-29
2019-11-21 02:00:00,ME,1570.923,2019,2019-11-29
2019-11-21 02:00:00,OE,6009.01,2019,2019-11-29
2019-11-21 02:00:00,OVEC,38.0,2019,2019-11-29
2019-11-21 02:00:00,PAPWR,530.834,2019,2019-11-29
2019-11-21 02:00:00,PE,3531.319,2019,2019-11-29
2019-11-21 02:00:00,PEPCO,2270.685,2019,2019-11-29
2019-11-21 02:00:00,PLCO,3996.683,2019,2019-11-29
2019-11-21 02:00:00,PN,1828.328,2019,2019-11-29
2019-11-21 02:00:00,PS,3937.529,2019,2019-11-29
2019-11-21 02:00:00,RECO,118.425,2019,2019-11-29
2019-11-21 02:00:00,SMECO,354.945,2019,2019-11-29
2019-11-21 02:00:00,UGI,97.521,2019,2019-11-29
2019-11-21 02:00:00,VMEU,62.97,2019,2019-11-29
2019-11-21 02:00:00,RTO,77210.842,2019,2019-11-29
2019-11-21 03:00:00,AECO,829.651,2019,2019-11-29
2019-11-21 03:00:00,AEPAPT,4591.589,2019,2019-11-29
2019-11-21 03:00:00,AEPIMP,2715.905,2019,2019-11-29
2019-11-21 03:00:00,AEPKPT,676.555,2019,2019-11-29
2019-11-21 03:00:00,AEPOPT,5674.335,2019,2019-11-29
2019-11-21 03:00:00,AP,5519.767,2019,2019-11-29
2019-11-21 03:00:00,BC,2924.878,2019,2019-11-29
2019-11-21 03:00:00,CE,8820.394,2019,2019-11-29
2019-11-21 03:00:00,DAY,1691.0,2019,2019-11-29
2019-11-21 03:00:00,DEOK,2509.935,2019,2019-11-29
2019-11-21 03:00:00,DOM,10775.316,2019,2019-11-29
2019-11-21 03:00:00,DPLCO,1791.11,2019,2019-11-29
2019-11-21 03:00:00,DUQ,1325.499,2019,2019-11-29
2019-11-21 03:00:00,EASTON,24.231,2019,2019-11-29
2019-11-21 03:00:00,EKPC,1340.057,2019,2019-11-29
2019-11-21 03:00:00,JC,1985.375,2019,2019-11-29
2019-11-21 03:00:00,ME,1580.641,2019,2019-11-29
2019-11-21 03:00:00,OE,5995.364,2019,2019-11-29
2019-11-21 03:00:00,OVEC,37.0,2019,2019-11-29
2019-11-21 03:00:00,PAPWR,535.846,2019,2019-11-29
2019-11-21 03:00:00,PE,3559.69,2019,2019-11-29
2019-11-21 03:00:00,PEPCO,2314.554,2019,2019-11-29
2019-11-21 03:00:00,PLCO,4026.2,2019,2019-11-29
2019-11-21 03:00:00,PN,1824.509,2019,2019-11-29
2019-11-21 03:00:00,PS,3938.832,2019,2019-11-29
2019-11-21 03:00:00,RECO,118.431,2019,2019-11-29
2019-11-21 03:00:00,SMECO,369.175,2019,2019-11-29
2019-11-21 03:00:00,UGI,97.499,2019,2019-11-29
2019-11-21 03:00:00,VMEU,63.058,2019,2019-11-29
2019-11-21 03:00:00,RTO,77656.396,2019,2019-11-29
2019-11-21 04:00:00,AECO,858.443,2019,2019-11-29
2019-11-21 04:00:00,AEPAPT,4736.577,2019,2019-11-29
2019-11-21 04:00:00,AEPIMP,2809.171,2019,2019-11-29
2019-11-21 04:00:00,AEPKPT,687.735,2019,2019-11-29
2019-11-21 04:00:00,AEPOPT,5852.811,2019,2019-11-29
2019-11-21 04:00:00,AP,5677.551,2019,2019-11-29
2019-11-21 04:00:00,BC,3068.511,2019,2019-11-29
2019-11-21 04:00:00,CE,8800.653,2019,2019-11-29
2019-11-21 04:00:00,DAY,1732.0,2019,2019-11-29
2019-11-21 04:00:00,DEOK,2570.645,2019,2019-11-29
2019-11-21 04:00:00,DOM,11316.279,2019,2019-11-29
2019-11-21 04:00:00,DPLCO,1866.846,2019,2019-11-29
2019-11-21 04:00:00,DUQ,1343.896,2019,2019-11-29
2019-11-21 04:00:00,EASTON,25.235,2019,2019-11-29
2019-11-21 04:00:00,EKPC,1380.125,2019,2019-11-29
2019-11-21 04:00:00,JC,2052.308,2019,2019-11-29
2019-11-21 04:00:00,ME,1638.021,2019,2019-11-29
2019-11-21 04:00:00,OE,6115.194,2019,2019-11-29
2019-11-21 04:00:00,OVEC,38.0,2019,2019-11-29
2019-11-21 04:00:00,PAPWR,550.946,2019,2019-11-29
2019-11-21 04:00:00,PE,3703.285,2019,2019-11-29
2019-11-21 04:00:00,PEPCO,2409.942,2019,2019-11-29
2019-11-21 04:00:00,PLCO,4141.261,2019,2019-11-29
2019-11-21 04:00:00,PN,1895.175,2019,2019-11-29
2019-11-21 04:00:00,PS,4014.281,2019,2019-11-29
2019-11-21 04:00:00,RECO,121.367,2019,2019-11-29
2019-11-21 04:00:00,SMECO,399.59,2019,2019-11-29
2019-11-21 04:00:00,UGI,99.297,2019,2019-11-29
2019-11-21 04:00:00,VMEU,65.537,2019,2019-11-29
2019-11-21 04:00:00,RTO,79970.682,2019,2019-11-29
2019-11-21 05:00:00,AECO,909.034,2019,2019-11-29
2019-11-21 05:00:00,AEPAPT,5024.042,2019,2019-11-29
2019-11-21 05:00:00,AEPIMP,2952.53,2019,2019-11-29
2019-11-21 05:00:00,AEPKPT,722.291,2019,2019-11-29
2019-11-21 05:00:00,AEPOPT,6131.299,2019,2019-11-29
2019-11-21 05:00:00,AP,6037.624,2019,2019-11-29
2019-11-21 05:00:00,BC,3384.95,2019,2019-11-29
2019-11-21 05:00:00,CE,9071.604,2019,2019-11-29
2019-11-21 05:00:00,DAY,1847.0,2019,2019-11-29
2019-11-21 05:00:00,DEOK,2757.913,2019,2019-11-29
2019-11-21 05:00:00,DOM,12219.32,2019,2019-11-29
2019-11-21 05:00:00,DPLCO,2028.82,2019,2019-11-29
2019-11-21 05:00:00,DUQ,1432.448,2019,2019-11-29
2019-11-21 05:00:00,EASTON,27.769,2019,2019-11-29
2019-11-21 05:00:00,EKPC,1478.084,2019,2019-11-29
2019-11-21 05:00:00,JC,2214.52,2019,2019-11-29
2019-11-21 05:00:00,ME,1775.521,2019,2019-11-29
2019-11-21 05:00:00,OE,6490.225,2019,2019-11-29
2019-11-21 05:00:00,OVEC,42.0,2019,2019-11-29
2019-11-21 05:00:00,PAPWR,582.765,2019,2019-11-29
2019-11-21 05:00:00,PE,4010.47,2019,2019-11-29
2019-11-21 05:00:00,PEPCO,2705.724,2019,2019-11-29
2019-11-21 05:00:00,PLCO,4508.245,2019,2019-11-29
2019-11-21 05:00:00,PN,2030.49,2019,2019-11-29
2019-11-21 05:00:00,PS,4281.721,2019,2019-11-29
2019-11-21 05:00:00,RECO,131.186,2019,2019-11-29
2019-11-21 05:00:00,SMECO,449.202,2019,2019-11-29
2019-11-21 05:00:00,UGI,108.388,2019,2019-11-29
2019-11-21 05:00:00,VMEU,71.475,2019,2019-11-29
2019-11-21 05:00:00,RTO,85426.66,2019,2019-11-29
2019-11-21 06:00:00,AECO,1024.547,2019,2019-11-29
2019-11-21 06:00:00,AEPAPT,5454.661,2019,2019-11-29
2019-11-21 06:00:00,AEPIMP,3148.464,2019,2019-11-29
2019-11-21 06:00:00,AEPKPT,787.729,2019,2019-11-29
2019-11-21 06:00:00,AEPOPT,6714.711,2019,2019-11-29
2019-11-21 06:00:00,AP,6493.667,2019,2019-11-29
2019-11-21 06:00:00,BC,3830.033,2019,2019-11-29
2019-11-21 06:00:00,CE,9791.219,2019,2019-11-29
2019-11-21 06:00:00,DAY,2042.0,2019,2019-11-29
2019-11-21 06:00:00,DEOK,3041.266,2019,2019-11-29
2019-11-21 06:00:00,DOM,13535.301,2019,2019-11-29
2019-11-21 06:00:00,DPLCO,2159.044,2019,2019-11-29
2019-11-21 06:00:00,DUQ,1541.841,2019,2019-11-29
2019-11-21 06:00:00,EASTON,31.972,2019,2019-11-29
2019-11-21 06:00:00,EKPC,1617.9,2019,2019-11-29
2019-11-21 06:00:00,JC,2491.575,2019,2019-11-29
2019-11-21 06:00:00,ME,1953.396,2019,2019-11-29
2019-11-21 06:00:00,OE,7077.99,2019,2019-11-29
2019-11-21 06:00:00,OVEC,46.0,2019,2019-11-29
2019-11-21 06:00:00,PAPWR,643.116,2019,2019-11-29
2019-11-21 06:00:00,PE,4523.75,2019,2019-11-29
2019-11-21 06:00:00,PEPCO,3094.026,2019,2019-11-29
2019-11-21 06:00:00,PLCO,5050.59,2019,2019-11-29
2019-11-21 06:00:00,PN,2214.87,2019,2019-11-29
2019-11-21 06:00:00,PS,4697.299,2019,2019-11-29
2019-11-21 06:00:00,RECO,147.12,2019,2019-11-29
2019-11-21 06:00:00,SMECO,499.471,2019,2019-11-29
2019-11-21 06:00:00,UGI,123.362,2019,2019-11-29
2019-11-21 06:00:00,VMEU,77.805,2019,2019-11-29
2019-11-21 06:00:00,RTO,93854.725,2019,2019-11-29
2019-11-21 07:00:00,AECO,1038.691,2019,2019-11-29
2019-11-21 07:00:00,AEPAPT,5551.089,2019,2019-11-29
2019-11-21 07:00:00,AEPIMP,3328.006,2019,2019-11-29
2019-11-21 07:00:00,AEPKPT,803.894,2019,2019-11-29
2019-11-21 07:00:00,AEPOPT,6931.074,2019,2019-11-29
2019-11-21 07:00:00,AP,6669.893,2019,2019-11-29
2019-11-21 07:00:00,BC,3902.891,2019,2019-11-29
2019-11-21 07:00:00,CE,10824.895,2019,2019-11-29
2019-11-21 07:00:00,DAY,2153.0,2019,2019-11-29
2019-11-21 07:00:00,DEOK,3191.078,2019,2019-11-29
2019-11-21 07:00:00,DOM,13781.795,2019,2019-11-29
2019-11-21 07:00:00,DPLCO,2294.369,2019,2019-11-29
2019-11-21 07:00:00,DUQ,1582.436,2019,2019-11-29
2019-11-21 07:00:00,EASTON,33.502,2019,2019-11-29
2019-11-21 07:00:00,EKPC,1633.218,2019,2019-11-29
2019-11-21 07:00:00,JC,2573.77,2019,2019-11-29
2019-11-21 07:00:00,ME,2002.857,2019,2019-11-29
2019-11-21 07:00:00,OE,7416.921,2019,2019-11-29
2019-11-21 07:00:00,OVEC,57.0,2019,2019-11-29
2019-11-21 07:00:00,PAPWR,651.79,2019,2019-11-29
2019-11-21 07:00:00,PE,4720.988,2019,2019-11-29
2019-11-21 07:00:00,PEPCO,3271.411,2019,2019-11-29
2019-11-21 07:00:00,PLCO,5277.656,2019,2019-11-29
2019-11-21 07:00:00,PN,2387.36,2019,2019-11-29
2019-11-21 07:00:00,PS,4896.836,2019,2019-11-29
2019-11-21 07:00:00,RECO,157.832,2019,2019-11-29
2019-11-21 07:00:00,SMECO,498.455,2019,2019-11-29
2019-11-21 07:00:00,UGI,128.709,2019,2019-11-29
2019-11-21 07:00:00,VMEU,78.854,2019,2019-11-29
2019-11-21 07:00:00,RTO,97840.27,2019,2019-11-29
2019-11-21 08:00:00,AECO,943.326,2019,2019-11-29
2019-11-21 08:00:00,AEPAPT,5357.44,2019,2019-11-29
2019-11-21 08:00:00,AEPIMP,3325.321,2019,2019-11-29
2019-11-21 08:00:00,AEPKPT,787.166,2019,2019-11-29
2019-11-21 08:00:00,AEPOPT,6909.721,2019,2019-11-29
2019-11-21 08:00:00,AP,6471.338,2019,2019-11-29
2019-11-21 08:00:00,BC,3694.945,2019,2019-11-29
2019-11-21 08:00:00,CE,11378.642,2019,2019-11-29
2019-11-21 08:00:00,DAY,2141.0,2019,2019-11-29
2019-11-21 08:00:00,DEOK,3181.992,2019,2019-11-29
2019-11-21 08:00:00,DOM,12940.328,2019,2019-11-29
2019-11-21 08:00:00,DPLCO,2142.465,2019,2019-11-29
2019-11-21 08:00:00,DUQ,1602.261,2019,2019-11-29
2019-11-21 08:00:00,EASTON,31.89,2019,2019-11-29
