datetime_beginning_ept,temperature_2m,apparent_temperature,relative_humidity_2m,shortwave_radiation,wind_speed_10m,temp_squared,cooling_degree_hours,heating_degree_hours,heat_index,discomfort_index,is_daytime,wind_chill
2020-05-10 08:00:00,8.8,3.8,48,428.0,18.5,77.44000000000001,0.0,9.2,7.432,10.430200000000001,1,6.019706358541272
2020-05-10 09:00:00,10.9,5.9,44,600.0,20.1,118.81,0.0,7.1,10.108,12.0088,1,10.9
2020-05-10 10:00:00,12.3,8.0,41,720.0,20.3,151.29000000000002,0.0,5.699999999999999,11.849,13.013900000000001,1,12.3
2020-05-10 11:00:00,13.7,9.8,37,884.0,23.0,187.68999999999997,0.0,4.300000000000001,13.552,13.9772,1,13.7
2020-05-10 12:00:00,14.6,10.7,35,899.0,22.9,213.16,0.0,3.4000000000000004,14.6175,14.56425,1,14.6
2020-05-10 13:00:00,15.4,11.8,35,902.0,21.6,237.16000000000003,0.0,2.5999999999999996,15.557500000000001,15.07825,1,15.4
2020-05-10 14:00:00,15.9,12.4,35,886.0,21.2,252.81,0.0,2.0999999999999996,16.145,15.3995,1,15.9
2020-05-10 15:00:00,15.8,11.8,37,763.0,21.7,249.64000000000001,0.0,2.1999999999999993,16.0405,15.34955,1,15.8
2020-05-10 16:00:00,15.2,10.3,39,606.0,22.7,231.04,0.0,2.8000000000000007,15.3365,14.96515,1,15.2
2020-05-10 17:00:00,14.7,9.8,40,418.0,20.6,216.08999999999997,0.0,3.3000000000000007,14.739999999999998,14.634,1,14.7
2020-05-10 18:00:00,13.7,9.6,46,215.0,16.3,187.68999999999997,0.0,4.300000000000001,13.515999999999998,13.9376,1,13.7
2020-05-10 19:00:00,12.5,8.6,46,53.0,13.8,156.25,0.0,5.5,12.04,13.094,1,12.5
2020-05-10 20:00:00,11.3,7.6,50,0.0,12.4,127.69000000000001,0.0,6.699999999999999,10.5,12.18,0,11.3
2020-05-10 21:00:00,10.2,6.5,53,0.0,12.0,104.03999999999999,0.0,7.800000000000001,9.0605,11.31155,0,10.2
2020-05-10 22:00:00,9.7,5.9,55,0.0,13.4,94.08999999999999,0.0,8.3,8.379999999999999,10.888,0,7.751756782387893
2020-05-10 23:00:00,9.3,5.6,59,0.0,13.0,86.49000000000001,0.0,8.7,7.766000000000001,10.4726,0,7.319209454447441
2020-05-11 00:00:00,8.4,5.2,70,0.0,11.1,70.56,0.0,9.6,6.265000000000001,9.406500000000001,0,6.524468538678966
2020-05-11 01:00:00,7.9,5.0,77,0.0,10.0,62.410000000000004,0.0,10.1,5.359,8.7349,0,6.1228230725148105
2020-05-11 02:00:00,7.5,4.9,82,0.0,8.9,56.25,0.0,10.5,4.630000000000001,8.193,0,5.869165585368597
2020-05-11 03:00:00,7.3,4.8,85,0.0,9.0,53.29,0.0,10.7,4.24,7.894,0,5.61084368553125
2020-05-11 04:00:00,7.2,4.8,86,0.0,8.7,51.84,0.0,10.8,4.061,7.7621,0,5.5578090697638824
2020-05-11 05:00:00,7.4,5.1,86,0.0,7.4,54.760000000000005,0.0,10.6,4.347,7.946700000000001,0,6.099036587198975
2020-05-11 06:00:00,8.8,6.4,81,33.0,8.9,77.44000000000001,0.0,9.2,6.4915,9.39565,1,7.408404424019393
2020-05-11 07:00:00,9.9,7.8,78,50.0,8.4,98.01,0.0,8.1,8.106,10.4566,1,8.808097278207782
2020-05-11 08:00:00,10.6,8.5,77,78.0,8.4,112.36,0.0,7.4,9.0985,11.09335,1,10.6
2020-05-11 09:00:00,13.4,10.8,64,504.0,12.6,179.56,0.0,4.6,13.048,13.6178,1,13.4
2020-05-11 10:00:00,13.9,10.6,59,446.0,15.8,193.21,0.0,4.1,13.723,14.0353,1,13.9
2020-05-11 11:00:00,12.3,9.5,68,531.0,13.4,151.29000000000002,0.0,5.699999999999999,11.552000000000001,12.6872,1,12.3
2020-05-11 12:00:00,15.3,13.2,50,822.0,15.8,234.09000000000003,0.0,2.6999999999999993,15.5,15.08,1,15.3
2020-05-11 13:00:00,15.9,13.1,45,922.0,22.3,252.81,0.0,2.0999999999999996,16.215,15.4765,1,15.9
2020-05-11 14:00:00,14.4,11.0,53,755.0,21.5,207.36,0.0,3.5999999999999996,14.3735,14.42585,1,14.4
2020-05-11 15:00:00,13.6,8.3,54,623.0,29.6,184.95999999999998,0.0,4.4,13.357,13.8277,1,13.6
2020-05-11 16:00:00,12.9,7.6,52,436.0,25.8,166.41,0.0,5.1,12.484,13.3224,1,12.9
2020-05-11 17:00:00,12.7,6.9,50,406.0,28.5,161.29,0.0,5.300000000000001,12.25,13.195,1,12.7
2020-05-11 18:00:00,10.6,4.8,54,202.0,27.4,112.36,0.0,7.4,9.546999999999999,11.5867,1,10.6
2020-05-11 19:00:00,9.2,4.2,57,41.0,20.6,84.63999999999999,0.0,8.8,7.689499999999999,10.45345,1,6.307548135047947
2020-05-11 20:00:00,8.9,4.2,56,0.0,18.3,79.21000000000001,0.0,9.1,7.332000000000001,10.2552,0,6.1668275031323905
2020-05-11 21:00:00,8.5,3.9,57,0.0,17.3,72.25,0.0,9.5,6.79,9.919,0,5.779714849169987
2020-05-11 22:00:00,7.7,3.8,60,0.0,12.6,59.290000000000006,0.0,10.3,5.66,9.196,0,5.4310433804728895
2020-05-11 23:00:00,7.3,3.2,62,0.0,13.9,53.29,0.0,10.7,5.068,8.8048,0,4.743262926531779
2020-05-12 00:00:00,7.2,2.5,63,0.0,18.4,51.84,0.0,10.8,4.9005,8.685550000000001,0,4.0252419094505
2020-05-12 01:00:00,6.5,1.9,66,0.0,17.3,42.25,0.0,11.5,3.86,7.996,0,3.2854173867982652
2020-05-12 02:00:00,5.7,1.3,68,0.0,16.4,32.49,0.0,12.3,2.7079999999999997,7.2488,0,2.4100513335803426
2020-05-12 03:00:00,5.2,0.7,67,0.0,16.1,27.040000000000003,0.0,12.8,2.0845,6.88795,0,1.832093210666745
2020-05-12 04:00:00,4.9,0.4,66,0.0,15.1,24.010000000000005,0.0,13.1,1.7320000000000002,6.6952,0,1.610198542151931
2020-05-12 05:00:00,4.7,0.4,69,1.0,14.8,22.090000000000003,0.0,13.3,1.3190000000000004,6.370900000000001,1,1.4105138082001334
2020-05-12 06:00:00,5.7,1.8,71,71.0,13.5,32.49,0.0,12.3,2.576,7.1036,1,2.8469612739640535
2020-05-12 07:00:00,8.0,3.6,60,246.0,16.0,64.0,0.0,10.0,6.05,9.43,1,5.3168175518864444
2020-05-12 08:00:00,9.3,4.3,48,444.0,18.5,86.49000000000001,0.0,8.7,8.052000000000001,10.7872,1,6.646655489900932
2020-05-12 09:00:00,10.6,5.0,43,643.0,25.1,112.36,0.0,7.4,9.7615,11.82265,1,10.6
2020-05-12 10:00:00,10.7,5.1,45,515.0,23.1,114.48999999999998,0.0,7.300000000000001,9.844999999999999,11.849499999999999,1,10.7
2020-05-12 11:00:00,11.1,5.7,45,475.0,21.9,123.21,0.0,6.9,10.334999999999999,12.128499999999999,1,11.1
2020-05-12 12:00:00,11.8,6.4,45,516.0,22.8,139.24,0.0,6.199999999999999,11.1925,12.61675,1,11.8
2020-05-12 13:00:00,11.7,6.2,46,412.0,24.0,136.89,0.0,6.300000000000001,11.056,12.5316,1,11.7
2020-05-12 14:00:00,12.7,6.8,37,425.0,24.4,161.29,0.0,5.300000000000001,12.366999999999999,13.323699999999999,1,12.7
2020-05-12 15:00:00,13.2,7.3,33,400.0,23.1,174.23999999999998,0.0,4.800000000000001,12.985499999999998,13.67905,1,13.2
2020-05-12 16:00:00,13.2,7.3,33,317.0,23.6,174.23999999999998,0.0,4.800000000000001,12.985499999999998,13.67905,1,13.2
2020-05-12 17:00:00,12.8,7.5,36,218.0,20.2,163.84000000000003,0.0,5.199999999999999,12.494000000000002,13.3984,1,12.8
2020-05-12 18:00:00,12.1,7.0,39,132.0,19.2,146.41,0.0,5.9,11.632,12.9052,1,12.1
2020-05-12 19:00:00,11.0,6.7,41,60.0,13.6,121.0,0.0,7.0,10.2825,12.13575,1,11.0
2020-05-12 20:00:00,9.6,5.6,46,0.0,11.4,92.16,0.0,8.4,8.472999999999999,11.055299999999999,0,7.922052922424351
2020-05-12 21:00:00,8.5,4.6,49,0.0,10.9,72.25,0.0,9.5,7.03,10.183,0,6.679051131521735
2020-05-12 22:00:00,8.2,4.1,49,0.0,11.8,67.24,0.0,9.8,6.656499999999999,9.96715,0,6.166284239396107
2020-05-12 23:00:00,7.8,3.9,52,0.0,10.8,60.839999999999996,0.0,10.2,6.058,9.5688,0,5.855124508527623
2020-05-13 00:00:00,6.9,3.0,58,0.0,11.7,47.61000000000001,0.0,11.1,4.696000000000001,8.6556,0,4.61072656115449
2020-05-13 01:00:00,5.7,2.1,66,0.0,10.1,32.49,0.0,12.3,2.796,7.3456,0,3.473685295307175
2020-05-13 02:00:00,4.9,1.3,70,0.0,9.7,24.010000000000005,0.0,13.1,1.5400000000000005,6.484000000000001,0,2.605218695178604
2020-05-13 03:00:00,4.0,0.7,73,0.0,7.2,16.0,0.0,14.0,0.16749999999999998,5.5592500000000005,0,2.187942659293011
2020-05-13 04:00:00,3.2,0.0,77,0.0,6.5,10.240000000000002,0.0,14.8,-1.1505,4.62945,0,1.4805808984792512
2020-05-13 05:00:00,2.7,-0.4,79,1.0,6.2,7.290000000000001,0.0,15.3,-1.9610000000000003,4.0629,1,1.0070199771316426
2020-05-13 06:00:00,4.5,1.4,71,75.0,6.9,20.25,0.0,13.5,0.9500000000000002,6.095000000000001,1,2.859793634744454
2020-05-13 07:00:00,7.2,4.7,57,254.0,1.9,51.84,0.0,10.8,5.1195,8.92645,1,8.158637113952727
2020-05-13 08:00:00,9.3,6.6,47,455.0,2.5,86.49000000000001,0.0,8.7,8.078000000000001,10.815800000000001,1,10.004338720988239
2020-05-13 09:00:00,11.0,9.2,44,643.0,1.8,121.0,0.0,7.0,10.23,12.078,1,11.0
2020-05-13 10:00:00,12.6,11.6,43,798.0,3.8,158.76,0.0,5.4,12.1915,13.19565,1,12.6
2020-05-13 11:00:00,14.0,13.4,43,908.0,6.6,196.0,0.0,4.0,13.8925,14.15675,1,14.0
2020-05-13 12:00:00,16.3,14.1,34,962.0,16.0,265.69,0.0,1.6999999999999993,16.606,15.646600000000001,1,16.3
2020-05-13 13:00:00,15.8,11.0,34,462.0,18.9,249.64000000000001,0.0,2.1999999999999993,16.021,15.328100000000001,1,15.8
2020-05-13 14:00:00,16.5,11.4,32,494.0,19.8,272.25,0.0,1.5,16.82,15.752,1,16.5
2020-05-13 15:00:00,15.7,11.1,36,363.0,17.7,246.48999999999998,0.0,2.3000000000000007,15.915999999999999,15.2776,1,15.7
2020-05-13 16:00:00,16.3,11.8,35,380.0,17.1,265.69,0.0,1.6999999999999993,16.615000000000002,15.656500000000001,1,16.3
2020-05-13 17:00:00,16.1,11.4,34,418.0,18.2,259.21000000000004,0.0,1.8999999999999986,16.372,15.519200000000001,1,16.1
2020-05-13 18:00:00,14.9,11.9,42,227.0,8.4,222.01000000000002,0.0,3.0999999999999996,14.984,14.772400000000001,1,14.9
2020-05-13 19:00:00,15.8,13.0,37,62.0,6.0,249.64000000000001,0.0,2.1999999999999993,16.0405,15.34955,1,15.8
2020-05-13 20:00:00,13.7,11.0,44,0.0,5.6,187.68999999999997,0.0,4.300000000000001,13.524,13.946399999999999,0,13.7
2020-05-13 21:00:00,8.6,5.7,69,0.0,9.5,73.96,0.0,9.4,6.5645,9.60595,0,7.053096090514585
2020-05-13 22:00:00,8.4,6.3,82,0.0,7.4,70.56,0.0,9.6,5.899000000000001,9.0039,0,7.2666970612652415
2020-05-13 23:00:00,7.5,5.5,90,0.0,7.2,56.25,0.0,10.5,4.35,7.885,0,6.26639268735578
2020-05-14 00:00:00,8.8,7.0,85,0.0,6.6,77.44000000000001,0.0,9.2,6.377500000000001,9.27025,0,7.930669415247534
2020-05-14 01:00:00,6.9,4.1,85,0.0,10.2,47.61000000000001,0.0,11.1,3.6700000000000004,7.527,0,4.8886011520278245
2020-05-14 02:00:00,6.3,3.5,79,0.0,8.1,39.69,0.0,11.7,3.061,7.2471,0,4.636594925969656
2020-05-14 03:00:00,5.2,2.3,84,0.0,8.4,27.040000000000003,0.0,12.8,1.294,6.018400000000001,0,3.267503050514624
2020-05-14 04:00:00,5.1,2.2,82,0.0,7.7,26.009999999999998,0.0,12.9,1.2459999999999996,6.0306,0,3.331283737931485
2020-05-14 05:00:00,5.3,2.5,77,1.0,6.7,28.09,0.0,12.7,1.758,6.4638,1,3.848334525888204
2020-05-14 06:00:00,7.2,4.0,71,74.0,9.4,51.84,0.0,10.8,4.6085,8.36435,1,5.407842139599262
2020-05-14 07:00:00,9.7,7.0,60,249.0,6.6,94.08999999999999,0.0,8.3,8.26,10.756,1,8.972647655929816
2020-05-14 08:00:00,12.4,10.3,56,443.0,4.4,153.76000000000002,0.0,5.6,11.812000000000001,12.9082,1,12.4
2020-05-14 09:00:00,14.9,13.8,57,628.0,4.7,222.01000000000002,0.0,3.0999999999999996,15.014000000000001,14.8054,1,14.9
2020-05-14 10:00:00,17.5,17.4,53,783.0,6.8,306.25,0.0,0.5,18.295,16.7245,1,17.5
2020-05-14 11:00:00,19.7,19.2,45,884.0,11.7,388.09,1.6999999999999993,0.0,20.869999999999997,18.127,1,19.7
2020-05-14 12:00:00,21.4,19.5,34,935.0,17.9,457.9599999999999,3.3999999999999986,0.0,22.572999999999997,18.8953,1,21.4
2020-05-14 13:00:00,21.3,19.6,42,893.0,19.9,453.69000000000005,3.3000000000000007,0.0,22.728,19.1308,1,21.3
2020-05-14 14:00:00,21.4,19.0,43,704.0,18.6,457.9599999999999,3.3999999999999986,0.0,22.883499999999998,19.236849999999997,1,21.4
2020-05-14 15:00:00,20.9,18.8,47,479.0,12.5,436.80999999999995,2.8999999999999986,0.0,22.403999999999996,19.034399999999998,1,20.9
2020-05-14 16:00:00,21.0,18.7,50,278.0,16.0,441.0,3.0,0.0,22.625,19.2125,1,21.0
2020-05-14 17:00:00,20.6,19.4,55,201.0,11.1,424.36000000000007,2.6000000000000014,0.0,22.277500000000003,19.09025,1,20.6
2020-05-14 18:00:00,19.8,18.9,61,180.0,10.5,392.04,1.8000000000000007,0.0,21.4165,18.66315,1,19.8
2020-05-14 19:00:00,17.2,15.9,66,55.0,11.0,295.84,0.0,0.8000000000000007,18.090999999999998,16.6951,1,17.2
2020-05-14 20:00:00,16.4,15.3,69,0.0,9.5,268.96,0.0,1.6000000000000014,17.0555,16.07605,0,16.4
2020-05-14 21:00:00,14.9,14.1,78,0.0,7.9,222.01000000000002,0.0,3.0999999999999996,15.056000000000001,14.8516,0,14.9
2020-05-14 22:00:00,14.5,13.6,80,0.0,8.2,210.25,0.0,3.5,14.5,14.5,0,14.5
2020-05-14 23:00:00,16.2,14.6,72,0.0,13.6,262.44,0.0,1.8000000000000007,16.811999999999998,15.9382,0,16.2
2020-05-15 00:00:00,16.4,14.8,74,0.0,14.3,268.96,0.0,1.6000000000000014,17.102999999999998,16.1283,0,16.4
2020-05-15 01:00:00,15.8,14.2,82,0.0,16.6,249.64000000000001,0.0,2.1999999999999993,16.333000000000002,15.6713,0,15.8
2020-05-15 02:00:00,16.6,14.9,82,0.0,19.6,275.56000000000006,0.0,1.3999999999999986,17.461000000000002,16.392100000000003,0,16.6
2020-05-15 03:00:00,17.1,15.5,81,0.0,20.0,292.41,0.0,0.8999999999999986,18.153000000000002,16.828300000000002,0,17.1
2020-05-15 04:00:00,16.8,15.4,85,0.0,18.9,282.24,0.0,1.1999999999999993,17.7775,16.61025,0,16.8
2020-05-15 05:00:00,16.2,15.5,91,0.0,15.9,262.44,0.0,1.8000000000000007,16.973499999999998,16.11585,0,16.2
2020-05-15 06:00:00,16.3,16.0,91,12.0,13.6,265.69,0.0,1.6999999999999993,17.119,16.210900000000002,1,16.3
2020-05-15 07:00:00,18.1,17.8,81,134.0,13.6,327.61000000000007,0.10000000000000142,0.0,19.558000000000003,17.7238,1,18.1
2020-05-15 08:00:00,20.5,20.5,74,334.0,13.8,420.25,2.5,0.0,22.72,19.642,1,20.5
2020-05-15 09:00:00,22.0,22.1,70,420.0,14.0,484.0,4.0,0.0,24.625,20.7625,1,22.0
2020-05-15 10:00:00,24.4,25.7,63,711.0,13.6,595.3599999999999,6.399999999999999,0.0,27.5185,22.38535,1,24.4
2020-05-15 11:00:00,26.1,27.7,56,851.0,16.1,681.21,8.100000000000001,0.0,29.348000000000003,23.2928,1,26.1
2020-05-15 12:00:00,26.7,27.6,53,863.0,19.3,712.89,8.7,0.0,29.933,23.5463,1,26.7
2020-05-15 13:00:00,26.6,27.2,54,758.0,18.4,707.5600000000001,8.600000000000001,0.0,29.867,23.538700000000002,1,26.6
2020-05-15 14:00:00,27.2,27.5,51,714.0,18.4,739.8399999999999,9.2,0.0,30.438499999999998,23.77735,1,27.2
2020-05-15 15:00:00,27.2,26.6,50,631.0,20.9,739.8399999999999,9.2,0.0,30.375,23.7075,1,27.2
2020-05-15 16:00:00,26.5,25.4,53,434.0,22.2,702.25,8.5,0.0,29.68,23.398,1,26.5
2020-05-15 17:00:00,26.1,25.1,52,303.0,19.3,681.21,8.100000000000001,0.0,29.116000000000003,23.0376,1,26.1
2020-05-15 18:00:00,25.0,24.2,53,162.0,16.6,625.0,7.0,0.0,27.7825,22.28575,1,25.0
2020-05-15 19:00:00,24.5,23.0,51,48.0,18.5,600.25,6.5,0.0,27.05,21.805,1,24.5
2020-05-15 20:00:00,23.8,21.9,52,0.0,20.3,566.44,5.800000000000001,0.0,26.218,21.3448,0,23.8
2020-05-15 21:00:00,22.9,21.1,55,0.0,19.7,524.41,4.899999999999999,0.0,25.209999999999997,20.820999999999998,0,22.9
2020-05-15 22:00:00,22.6,20.5,56,0.0,21.7,510.76000000000005,4.600000000000001,0.0,24.868000000000002,20.6398,0,22.6
2020-05-15 23:00:00,22.5,20.1,54,0.0,23.0,506.25,4.5,0.0,24.66,20.476,0,22.5
2020-05-16 00:00:00,22.0,20.2,56,0.0,18.8,484.0,4.0,0.0,24.1,20.185,0,22.0
2020-05-16 01:00:00,21.4,20.0,59,0.0,16.6,457.9599999999999,3.3999999999999986,0.0,23.435499999999998,19.84405,0,21.4
2020-05-16 02:00:00,19.2,18.8,76,0.0,14.4,368.64,1.1999999999999993,0.0,20.986,18.5796,0,19.2
2020-05-16 03:00:00,19.1,19.1,81,0.0,13.8,364.81000000000006,1.1000000000000014,0.0,20.963,18.619300000000003,0,19.1
2020-05-16 04:00:00,18.7,19.0,85,0.0,12.5,349.69,0.6999999999999993,0.0,20.485,18.3535,0,18.7
2020-05-16 05:00:00,17.9,18.2,89,1.0,12.8,320.40999999999997,0.0,0.10000000000000142,19.412999999999997,17.6943,1,17.9
2020-05-16 06:00:00,17.6,17.5,86,41.0,13.1,309.76000000000005,0.0,0.3999999999999986,18.933000000000003,17.3613,1,17.6
2020-05-16 07:00:00,19.5,19.6,74,148.0,10.1,380.25,1.5,0.0,21.35,18.785,1,19.5
2020-05-16 08:00:00,19.9,18.9,67,281.0,15.1,396.00999999999993,1.8999999999999986,0.0,21.709,18.9199,1,19.9
2020-05-16 09:00:00,20.3,18.8,60,539.0,14.8,412.09000000000003,2.3000000000000007,0.0,22.04,19.024,1,20.3
2020-05-16 10:00:00,21.1,20.5,56,671.0,12.6,445.21000000000004,3.1000000000000014,0.0,22.948,19.5028,1,21.1
2020-05-16 11:00:00,22.3,22.6,51,809.0,11.9,497.29,4.300000000000001,0.0,24.289,20.1979,1,22.3
2020-05-16 12:00:00,23.2,24.0,48,888.0,11.5,538.24,5.199999999999999,0.0,25.288,20.7118,1,23.2
2020-05-16 13:00:00,23.8,24.7,46,891.0,10.8,566.44,5.800000000000001,0.0,25.939,21.0379,1,23.8
2020-05-16 14:00:00,24.1,24.5,44,805.0,9.7,580.8100000000001,6.100000000000001,0.0,26.212000000000003,21.1432,1,24.1
2020-05-16 15:00:00,24.1,24.5,43,737.0,7.1,580.8100000000001,6.100000000000001,0.0,26.164,21.0904,1,24.1
2020-05-16 16:00:00,24.0,23.1,43,524.0,7.2,576.0,6.0,0.0,26.0425,21.02175,1,24.0
2020-05-16 17:00:00,23.6,22.6,44,333.0,7.9,556.96,5.600000000000001,0.0,25.602,20.7972,1,23.6
2020-05-16 18:00:00,22.4,22.5,55,169.0,5.4,501.75999999999993,4.399999999999999,0.0,24.572499999999998,20.44475,1,22.4
2020-05-16 19:00:00,21.0,20.2,57,52.0,9.7,441.0,3.0,0.0,22.8525,19.46275,1,21.0
2020-05-16 20:00:00,18.5,17.6,69,0.0,12.4,342.25,0.5,0.0,19.88,17.818,0,18.5
2020-05-16 21:00:00,17.7,17.5,73,0.0,7.1,313.28999999999996,0.0,0.3000000000000007,18.868,17.2248,0,17.7
2020-05-16 22:00:00,16.5,16.3,75,0.0,5.4,272.25,0.0,1.5,17.25,16.225,0,16.5
2020-05-16 23:00:00,15.1,14.6,81,0.0,7.6,228.01,0.0,2.9000000000000004,15.343,15.0373,0,15.1
2020-05-17 00:00:00,14.3,13.7,85,0.0,7.6,204.49,0.0,3.6999999999999993,14.215000000000002,14.316500000000001,0,14.3
2020-05-17 01:00:00,13.6,13.1,84,0.0,5.8,184.95999999999998,0.0,4.4,13.222,13.6792,0,13.6
2020-05-17 02:00:00,12.9,12.2,85,0.0,5.8,166.41,0.0,5.1,12.22,13.032,0,12.9
2020-05-17 03:00:00,12.7,11.6,85,0.0,7.9,161.29,0.0,5.300000000000001,11.934999999999999,12.8485,0,12.7
2020-05-17 04:00:00,12.0,11.2,92,0.0,7.6,144.0,0.0,6.0,10.85,12.11,0,12.0
2020-05-17 05:00:00,11.8,10.7,95,1.0,9.3,139.24,0.0,6.199999999999999,10.517500000000002,11.87425,1,11.8
2020-05-17 06:00:00,12.7,11.2,89,73.0,12.8,161.29,0.0,5.300000000000001,11.899,12.8089,1,12.7
2020-05-17 07:00:00,13.9,12.4,83,206.0,13.0,193.21,0.0,4.1,13.651,13.956100000000001,1,13.9
2020-05-17 08:00:00,15.8,14.3,73,328.0,13.0,249.64000000000001,0.0,2.1999999999999993,16.2745,15.606950000000001,1,15.8
2020-05-17 09:00:00,17.7,16.0,65,519.0,14.3,313.28999999999996,0.0,0.3000000000000007,18.74,17.084,1,17.7
2020-05-17 10:00:00,19.0,17.9,61,664.0,14.6,361.0,1.0,0.0,20.3725,18.03475,1,19.0
2020-05-17 11:00:00,20.2,19.6,55,784.0,15.2,408.03999999999996,2.1999999999999993,0.0,21.7675,18.78925,1,20.2
2020-05-17 12:00:00,20.7,19.1,50,749.0,17.3,428.48999999999995,2.6999999999999993,0.0,22.25,18.995,1,20.7
2020-05-17 13:00:00,19.8,17.2,49,516.0,16.5,392.04,1.8000000000000007,0.0,21.0985,18.31335,1,19.8
2020-05-17 14:00:00,18.9,16.2,51,355.0,16.4,357.2099999999999,0.8999999999999986,0.0,20.022,17.714199999999998,1,18.9
2020-05-17 15:00:00,17.8,15.2,53,233.0,14.2,316.84000000000003,0.0,0.1999999999999993,18.674500000000002,16.94695,1,17.8
2020-05-17 16:00:00,16.9,14.6,56,157.0,12.4,285.60999999999996,0.0,1.1000000000000014,17.572,16.3192,1,16.9
2020-05-17 17:00:00,16.3,14.2,58,223.0,11.3,265.69,0.0,1.6999999999999993,16.822,15.8842,1,16.3
2020-05-17 18:00:00,15.5,13.2,60,180.0,12.1,240.25,0.0,2.5,15.8,15.28,1,15.5
2020-05-17 19:00:00,15.7,13.8,61,39.0,10.2,246.48999999999998,0.0,2.3000000000000007,16.066,15.442599999999999,1,15.7
2020-05-17 20:00:00,15.0,12.6,64,0.0,13.4,225.0,0.0,3.0,15.16,14.901,0,15.0
2020-05-17 21:00:00,14.0,11.9,70,0.0,11.9,196.0,0.0,4.0,13.825,14.0825,0,14.0
2020-05-17 22:00:00,13.0,10.9,76,0.0,12.2,169.0,0.0,5.0,12.43,13.198,0,13.0
2020-05-17 23:00:00,12.2,10.2,80,0.0,11.9,148.83999999999997,0.0,5.800000000000001,11.28,12.453,0,12.2
2020-05-18 00:00:00,12.0,10.2,82,0.0,10.9,144.0,0.0,6.0,10.975,12.2475,0,12.0
2020-05-18 01:00:00,11.3,9.7,86,0.0,9.7,127.69000000000001,0.0,6.699999999999999,9.924000000000001,11.5464,0,11.3
2020-05-18 02:00:00,11.1,9.5,87,0.0,9.5,123.21,0.0,6.9,9.620999999999999,11.3431,0,11.1
2020-05-18 03:00:00,11.5,9.7,84,0.0,10.6,132.25,0.0,6.5,10.24,11.764,0,11.5
2020-05-18 04:00:00,11.6,9.7,83,0.0,11.0,134.56,0.0,6.4,10.3965,11.87115,0,11.6
2020-05-18 05:00:00,11.7,9.7,82,1.0,11.3,136.89,0.0,6.300000000000001,10.552,11.9772,1,11.7
2020-05-18 06:00:00,12.3,10.0,78,37.0,13.5,151.29000000000002,0.0,5.699999999999999,11.442,12.5662,1,12.3
2020-05-18 07:00:00,13.4,11.0,72,98.0,14.2,179.56,0.0,4.6,13.004000000000001,13.5694,1,13.4
2020-05-18 08:00:00,14.7,12.0,66,238.0,16.0,216.08999999999997,0.0,3.3000000000000007,14.765999999999998,14.6626,1,14.7
2020-05-18 09:00:00,15.3,12.4,63,226.0,17.1,234.09000000000003,0.0,2.6999999999999993,15.552000000000001,15.1372,1,15.3
2020-05-18 10:00:00,15.9,12.9,61,204.0,18.0,252.81,0.0,2.0999999999999996,16.327,15.5997,1,15.9
2020-05-18 11:00:00,18.6,15.4,53,538.0,19.8,345.96000000000004,0.6000000000000014,0.0,19.686500000000002,17.54015,1,18.6
2020-05-18 12:00:00,19.1,15.5,49,528.0,21.0,364.81000000000006,1.1000000000000014,0.0,20.227,17.8097,1,19.1
2020-05-18 13:00:00,19.3,15.5,45,516.0,21.1,372.49,1.3000000000000007,0.0,20.380000000000003,17.848,1,19.3
2020-05-18 14:00:00,19.0,14.9,45,488.0,22.4,361.0,1.0,0.0,20.0125,17.638749999999998,1,19.0
2020-05-18 15:00:00,17.9,13.7,46,301.0,22.0,320.40999999999997,0.0,0.10000000000000142,18.682,16.8902,1,17.9
2020-05-18 16:00:00,17.3,13.0,48,215.0,22.8,299.29,0.0,0.6999999999999993,17.972,16.499200000000002,1,17.3
2020-05-18 17:00:00,17.2,13.1,48,149.0,21.1,295.84,0.0,0.8000000000000007,17.848,16.427799999999998,1,17.2
2020-05-18 18:00:00,16.7,13.1,51,113.0,18.5,278.89,0.0,1.3000000000000007,17.261,16.1071,1,16.7
2020-05-18 19:00:00,16.3,12.9,49,38.0,16.3,265.69,0.0,1.6999999999999993,16.741,15.7951,1,16.3
2020-05-18 20:00:00,15.3,11.8,51,0.0,16.1,234.09000000000003,0.0,2.6999999999999993,15.504000000000001,15.0844,0,15.3
2020-05-18 21:00:00,14.9,11.4,53,0.0,16.3,222.01000000000002,0.0,3.0999999999999996,15.006,14.7966,0,14.9
2020-05-18 22:00:00,14.2,10.8,57,0.0,16.4,201.64,0.0,3.8000000000000007,14.1145,14.27095,0,14.2
2020-05-18 23:00:00,13.5,10.4,64,0.0,15.3,182.25,0.0,4.5,13.18,13.698,0,13.5
2020-05-19 00:00:00,13.1,10.1,70,0.0,16.7,171.60999999999999,0.0,4.9,12.61,13.331,0,13.1
2020-05-19 01:00:00,12.8,10.2,73,0.0,14.0,163.84000000000003,0.0,5.199999999999999,12.1795,13.05245,0,12.8
2020-05-19 02:00:00,12.5,9.9,75,0.0,14.8,156.25,0.0,5.5,11.75,12.775,0,12.5
2020-05-19 03:00:00,12.2,9.6,78,0.0,15.5,148.83999999999997,0.0,5.800000000000001,11.302999999999999,12.478299999999999,0,12.2
2020-05-19 04:00:00,11.9,9.2,79,0.0,15.3,141.61,0.0,6.1,10.873000000000001,12.2003,0,11.9
