load_area,feature,importance,importance_norm
PN,peak_hour_lag_7d,0.13444113731384277,0.13444114357424639
PN,peak_hour_lag_8d,0.03774983808398247,0.03774983984184637
PN,peak_hour_lag_9d,0.028745688498020172,0.028745689836595666
PN,peak_hour_bf_lag_1yr,0.0511028915643692,0.05110289394403314
PN,peak_hour_bf_lag_2yr,0.04134303331375122,0.04134303523893632
PN,peak_hour_bf_lag_3yr,0.04314546659588814,0.04314546860500558
PN,peak_hour_bf_lag_4yr,0.03881295770406723,0.0388129595114365
PS,day_of_week,0.0424748919904232,0.042474892959589956
PS,month,0.19071467220783234,0.190714676559446
PS,day_of_month,0.005763645749539137,0.005763645881050568
PS,is_blackfriday,0.0,0.0
PS,is_thanksgiving,0.0,0.0
PS,days_from_bf,0.08751282095909119,0.08751282295590654
PS,peak_hour_lag_2d,0.046932805329561234,0.046932806400445996
PS,peak_hour_lag_3d,0.0686521902680397,0.06865219183450444
PS,peak_hour_lag_4d,0.04749534651637077,0.04749534760009126
PS,peak_hour_lag_5d,0.039276689291000366,0.03927669018719244
PS,peak_hour_lag_6d,0.1746622771024704,0.17466228108781007
PS,peak_hour_lag_7d,0.17566706240177155,0.17566706641003782
PS,peak_hour_lag_8d,0.022218139842152596,0.02221814034911286
PS,peak_hour_lag_9d,0.01085966732352972,0.010859667571319133
PS,peak_hour_bf_lag_1yr,0.03272488713264465,0.03272488787934161
PS,peak_hour_bf_lag_2yr,0.016650505363941193,0.016650505743862492
PS,peak_hour_bf_lag_3yr,0.01380391325801611,0.01380391357298557
PS,peak_hour_bf_lag_4yr,0.02459046244621277,0.024590463007303276
RECO,day_of_week,0.03863420709967613,0.038634205858334804
RECO,month,0.22706238925457,0.2270623819589129
RECO,day_of_month,0.006244377698749304,0.0062443774981135285
RECO,is_blackfriday,0.0,0.0
RECO,is_thanksgiving,0.0,0.0
RECO,days_from_bf,0.11270169168710709,0.11270168806593098
RECO,peak_hour_lag_2d,0.06877995282411575,0.06877995061417269
RECO,peak_hour_lag_3d,0.03336085006594658,0.03336084899404152
RECO,peak_hour_lag_4d,0.06113510951399803,0.06113510754968858
RECO,peak_hour_lag_5d,0.029837295413017273,0.02983729445432624
RECO,peak_hour_lag_6d,0.09514719247817993,0.0951471894210409
RECO,peak_hour_lag_7d,0.18936942517757416,0.18936941909301563
RECO,peak_hour_lag_8d,0.04397272318601608,0.04397272177314488
RECO,peak_hour_lag_9d,0.013699362054467201,0.013699361614298099
RECO,peak_hour_bf_lag_1yr,0.0365452878177166,0.03654528664349356
RECO,peak_hour_bf_lag_2yr,0.01642935536801815,0.016429354840132648
RECO,peak_hour_bf_lag_3yr,0.011261376552283764,0.011261376190448666
RECO,peak_hour_bf_lag_4yr,0.015819435939192772,0.015819435430904364
SMECO,day_of_week,0.030106384307146072,0.030106384244058874
SMECO,month,0.18657109141349792,0.1865710910225427
SMECO,day_of_month,0.002437060931697488,0.0024370609265906857
SMECO,is_blackfriday,0.0,0.0
SMECO,is_thanksgiving,0.0,0.0
SMECO,days_from_bf,0.13439232110977173,0.1343923208281559
SMECO,peak_hour_lag_2d,0.06216253712773323,0.062162536997473136
SMECO,peak_hour_lag_3d,0.06495022028684616,0.06495022015074454
SMECO,peak_hour_lag_4d,0.032656241208314896,0.03265624113988453
SMECO,peak_hour_lag_5d,0.038301266729831696,0.03830126664957232
SMECO,peak_hour_lag_6d,0.13219094276428223,0.1321909424872793
SMECO,peak_hour_lag_7d,0.1354285329580307,0.13542853267424348
SMECO,peak_hour_lag_8d,0.04478146508336067,0.04478146498952219
SMECO,peak_hour_lag_9d,0.03299213573336601,0.03299213566423179
SMECO,peak_hour_bf_lag_1yr,0.017450058832764626,0.01745005879619845
SMECO,peak_hour_bf_lag_2yr,0.044397350400686264,0.04439735030765269
SMECO,peak_hour_bf_lag_3yr,0.019443515688180923,0.019443515647437508
SMECO,peak_hour_bf_lag_4yr,0.021738877519965172,0.02173887747441188
UGI,day_of_week,0.04655531793832779,0.046555315033340726
UGI,month,0.21148765087127686,0.2114876376747417
UGI,day_of_month,0.012662078253924847,0.012662077463828782
UGI,is_blackfriday,0.013542408123612404,0.013542407278584979
UGI,is_thanksgiving,0.019631367176771164,0.019631365951801167
UGI,days_from_bf,0.10378232598304749,0.10378231950717474
UGI,peak_hour_lag_2d,0.030808638781309128,0.030808636858892936
UGI,peak_hour_lag_3d,0.08430285006761551,0.08430284480723496
UGI,peak_hour_lag_4d,0.053635310381650925,0.05363530703488219
UGI,peak_hour_lag_5d,0.09931572526693344,0.09931571906977037
UGI,peak_hour_lag_6d,0.03591938316822052,0.03591938092690099
UGI,peak_hour_lag_7d,0.129538431763649,0.1295384236806311
UGI,peak_hour_lag_8d,0.04478726163506508,0.04478725884040227
UGI,peak_hour_lag_9d,0.027002301067113876,0.02700229938220786
UGI,peak_hour_bf_lag_1yr,0.01929815113544464,0.019298149931266863
UGI,peak_hour_bf_lag_2yr,0.018677063286304474,0.018677062120881712
UGI,peak_hour_bf_lag_3yr,0.020463790744543076,0.020463789467631006
UGI,peak_hour_bf_lag_4yr,0.0285900067538023,0.02859000496982566
VMEU,day_of_week,0.0418316051363945,0.0418316026819954
VMEU,month,0.19229154288768768,0.19229153160530468
VMEU,day_of_month,0.012237578630447388,0.012237577912428035
VMEU,is_blackfriday,0.0,0.0
VMEU,is_thanksgiving,0.0,0.0
VMEU,days_from_bf,0.1354781836271286,0.13547817567817394
VMEU,peak_hour_lag_2d,0.1847328394651413,0.1847328286262525
VMEU,peak_hour_lag_3d,0.0329999104142189,0.03299990847800464
VMEU,peak_hour_lag_4d,0.03381398320198059,0.03381398121800198
VMEU,peak_hour_lag_5d,0.017846297472715378,0.01784629642561388
VMEU,peak_hour_lag_6d,0.10054395347833633,0.1005439475790889
VMEU,peak_hour_lag_7d,0.08201853930950165,0.08201853449720174
VMEU,peak_hour_lag_8d,0.025499926880002022,0.025499925383836684
VMEU,peak_hour_lag_9d,0.020206959918141365,0.020206958732531966
VMEU,peak_hour_bf_lag_1yr,0.05289609357714653,0.05289609047355717
VMEU,peak_hour_bf_lag_2yr,0.03480042517185211,0.03480042312999567
VMEU,peak_hour_bf_lag_3yr,0.014465671963989735,0.014465671115240752
VMEU,peak_hour_bf_lag_4yr,0.018336547538638115,0.018336546462772017
