datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,AEP,AEPAPT,4009.598,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2679.636,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,AEP,AEPKPT,718.796,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5277.548,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,AP,AP,4831.363,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,ATSI,OE,5742.309,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,ATSI,PAPWR,439.378,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,CE,CE,9794.013,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,DAY,DAY,1659.000,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,DEOK,DEOK,2609.347,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,WEST,DUQ,DUQ,1289.935,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RTO,RTO,RTO,RTO,72329.200,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,SERC,SOUTH,DOM,DOM,8175.035,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,SERC,WEST,EKPC,EKPC,1438.000,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,AE,AE,726.608,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,BC,BC,2848.905,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1604.003,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,DPL,EASTON,23.395,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,JC,JC,1887.663,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,ME,ME,1279.611,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PE,PE,3622.383,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2273.126,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PEP,SMECO,315.872,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PL,PLCO,3316.342,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PL,UGI,96.412,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PN,PN,1548.688,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,PS,PS,3721.391,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,MIDATL,RECO,RECO,119.415,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,AEP,AEPAPT,4004.521,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2662.255,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,AEP,AEPKPT,717.117,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5246.471,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,AP,AP,4726.830,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,ATSI,OE,5667.675,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,ATSI,PAPWR,434.820,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,CE,CE,9616.774,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,DAY,DAY,1630.000,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,DEOK,DEOK,2587.355,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RFC,WEST,DUQ,DUQ,1272.065,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,RTO,RTO,RTO,RTO,71574.892,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,SERC,SOUTH,DOM,DOM,8161.195,True
1/1/2016 8:00:00 AM,1/1/2016 3:00:00 AM,SERC,WEST,EKPC,EKPC,1464.000,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,AE,AE,748.419,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,BC,BC,2892.889,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1620.948,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,DPL,EASTON,23.912,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,JC,JC,1888.984,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,ME,ME,1284.328,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PE,PE,3620.592,True
1/1/2016 9:00:00 AM,1/1/2016 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2243.840,True
